rating,review
__label__5 ,ansøgte meget letblev godkendt45min senerestod pengene på min konto.det kunne absolut ikke være nemmeremeget overskueligt...så 5 er helt fortjent!
__label__5 ,meget nemt og hurtig at gå til.kan varm anbefales.
__label__4 ,venlig personale
__label__5 ,god og hurtig service ! sød og tålmodig rådgiver med viden og overblik! ingen klager overhovedet
__label__5 ,super nemt og rigtigt venlige at snakke medda jeg havde et problem med udtræk. det er helt klart et sted jeg bliver ved med at bruge :)
__label__5 ,super nemt og hurtigt 
__label__4 ,god service 
__label__4 ,super hurtig betjening ikke så meget snak …… tak for god service
__label__5 ,det er dejligtat man kan låne i en situationen.
__label__5 ,dejlig hurtig hjælp. supernem ansøgning. fleksibel kredit. 5 stjerner
__label__5 ,meget tilfredspængene var på konto kun få minutter efter jeg sendte søknad
__label__2 ,de skriver at hvis man bliver godkendt går der 45 min så er pengene der blev godkendt lørdag kl. 09.00 men har ikke modtaget penge endnu
__label__5 ,go servicenem og overskuelig hjemmeside
__label__5 ,jeg føler jeg fik den vejledning og hjælp jeg havde brug for til at tage det rigtige lån :)
__label__5 ,i er hurtig til at give svar når man ansøger om lån
__label__5 ,super kundeserviceflinke medarbejderehavde et lille problem med min egen browser under ansøgningenså røg ud af ansøgningen men kontaktede kundeservice og de ordnede det for mig i løbet af ingen tidvirkelig god service
__label__5 ,the bestthank you very much have a good weekend 
__label__1 ,kan ikke helt forstår måde man behandler folk på og sige nej til folk med at økonomien ikke er ok når man har 10000 tilbage når alt er betalt
__label__5 ,super god service og hurtig tilbage melning
__label__5 ,jeg er glad for atjers bank kunne hjælpe hurtig og nemt og god fremover for jers bank tak mvh
__label__4 ,tak fordi jeg fik lov bruge jer .vil til enhver tid vende tilbage 
__label__5 ,god service fik pengene i min konto under 20 mintak ferratum
__label__5 ,hurtig svar og hurtig super service vil jeg sige
__label__5 ,hurtig behandling hurtig svar fantastisk oplevelse
__label__5 ,hurtig behandling.søde mennesker.god service. tak for god behandling.
__label__5 ,det var let og enkelt. pengene var på min konto indenfor få timer.
__label__5 ,fik en fin og hurtig betjening. nemt at finde ud af. kan anbefales
__label__5 ,jeg havde blot ansøgt om et mindre kvik lån da jeg ekstraordinært skulle bruge nogle penge hurtigt. jeg modtog så en godkendelsemen på et noget højere beløb end det jeg havde ansøgt omog det viste sig så også at være en kasse kredit som du kunne hæve og indsætte på som din økonomi nu passer dig. jeg accepterede tilbuddet fra ferratum bank. jeg var lidt skeptisk i begyndelsen men det må jeg sige har vendt sig til stor glædedet fungere bare super godtdet er super nemtog pengene er på din konto ganske få øjeblikke efter at du har bedt om en udbetalingder er ingen der blander sigog jeg synes renten for denne service er rimelig. det giver en stor uafhængighed og frihed til det du gerne vil. jeg kan på det varmeste anbefale en kasse kredit hos ferratum bank.
__label__5 ,super god service hurtig ekspedition ikke mange spørgsmål føler mig virkelig i gode hænder og godt behandlet tak til jer
__label__5 ,så fint jeg er så tilfreds kan anbefales herfra hurtigt og nemt
__label__5 ,hurtig udbetaling og let og overskuelig ansøgningsprocess. 5 stjerner herfra.
__label__5 ,de er meget effektive med det låndu laver hos dem.dens godkendelse er hurtigog du har pengene på din konto på mindre end 5 minutter.
__label__5 ,jeg synes i har været gode med vejledning hvis der har været nogen problemer .
__label__5 ,er super tilfreds og glad 
__label__5 ,lynhurtigefantastisk kundeservice og fair renter :)
__label__5 ,super hurtig og nemt. ingen skjulte oplysninger. fantastisk service.
__label__5 ,super hurtig servicedet bedste sted jeg har lånt penge.
__label__5 ,super hurtig servicedet bedste sted jeg har lånt penge.vh peter olsen
__label__5 ,en virkelig god og hjælpsom bank.kan kun sige godt om denog en meget nem og overskuelig ansøgning
__label__5 ,kun positivthele vejenkan anbefales
__label__5 ,det var hurtigt og nemt og fantastisk hjælpkan kun anbefale dem
__label__5 ,superhjælpsom service. kan varmt anbefales.
__label__5 ,i meget flink og i godt kontakter jeg meget glad for jer
__label__5 ,det var en udmærked oplevelse
__label__5 ,lynhurtig overførsel og rigtig rigtig fin support
__label__5 ,jeg synes at det hele var meget tilfredsstillendeog meget hurtig ekspedtion
__label__4 ,jeg havde lidt problemer i starten eller gik det rigtig godt
__label__5 ,hurtig og god lånesid hurtigt svar penge på kontoen efter 15 minutter
__label__5 ,god service og flinke telefon folk
__label__5 ,fantastisk hurtig og hid service
__label__5 ,jeg havde søgt om kredit som jeg skulle skrive under på. da jeg havde skrevet under med nem id ville den ikke rigtigt registre det som jeg så havde fortrykt min kredit og bare annullerede. men systemet gik i stå og idag har jeg så modtaget 1500 kr penge og der står at jeg har 15000 kr kredit aftale. jeg aner ikke hvad jeg skal gøre jeg har lavet fortrydelse som jeg så håber det får ind hurtigt da det er en fejl at jeg har underskrivet.rettelse:jeg fik hurtig hjælp de er meget hjælpsomme fik slettet kreditten og alle ting er som det skal være
__label__5 ,super hurtig og god service de ringede tilbage og guidede mig igennem de sidste trin da jeg var i tvivl
__label__4 ,udmærkede oplysninger ang.nogle spørgsmål jeg havde
__label__5 ,god banknem hjemmeside
__label__5 ,fantastic og super.
__label__5 ,meget hurtigt ekspeditionaf låneansøgning og godkendelse. ikke så meget skrivkun handlingdejligt.
__label__5 ,jeg er meget tilfreds med ferratum bank jeg giver 5 stjerner
__label__5 ,fuld tilfredshed :-)
__label__4 ,hurtigtnemt og sikkert
__label__5 ,lyn hurtig behandlingog det hele virker meget ordenligt sat op.
__label__5 ,kanon kvik låne bank.mega hurtig respons på om et lån kan lade sig gøre. ikke så meget pjat der. hurtig dokument håndtering og vupti så står du lån på din konto.kan kun anbefale ferratum bank....
__label__5 ,høj service. kan kun anbefales.
__label__5 ,hurtigt og sikkert
__label__5 ,hurtigt svar og pengene indsat på min konto ½ time efter. kan kun anbefales.
__label__5 ,god oplevelsehurtig og nemt
__label__5 ,nemthurtig og god service!!
__label__5 ,en god oplevelse. blev lidt forvirret over at man godkendes til et større beløb end det man ansøger. men en meget venlig personale forklarede det så fint.en rigtig god oplevelse
__label__5 ,god service. god kunde pleje
__label__5 ,hurtig service. fik penge inden for en time.
__label__5 ,ham jeg har snakkrt mef 2 gange super god
__label__5 ,hurtig behandling så jeg kan kun være tifreds
__label__4 ,jeg giver fire stjerner til ferratum.
__label__5 ,jeg er så glad for i kunne låne mig lidt penge.
__label__5 ,jeg er yderst tilfreds med hvor hurtig og nemt alt bliver gjort hos ferratum
__label__5 ,nemt og overskueligt! ikke en masse bøvl med at finde ud af alle informationerne. der ikke ret mange forvirrende tal. det er kort og godt. hvad du lånerhvad du skal betale af med osv. super tilfreds!
__label__5 ,den gik meget hurtigt igennem og den er meget overskueligt også
__label__5 ,mere end tilfredssuper overskueligt
__label__5 ,fordi jeg kunne kommer en tur med min mand
__label__5 ,jeg er meget tilfreds med jeres service.man kan stole på jer 100pct
__label__5 ,det er super hurtigt udbetalinggod service. tak for det!
__label__5 ,hej ..... alt er super meget fint ..... en rigtig sommer med venlig hilsen fra peter skoulund larsen
__label__5 ,da jeg søgte lånet gik det hurtigt med at pengene stod på kontoenså jeg var overrasket at låne ansøgningen gik så hurtigt mvh susanne
__label__4 ,god service man får
__label__1 ,bank med ualmindelig dårlig moral. man gør det nemt at optage lån med nemid og er der nogle der bliver franarret detog får optaget lån i deres navnså går man målrettet efter ofrene fordi det selvfølgelig er det nemmeste.
__label__5 ,effektiv og hurtig godkendelsesamt pengene påkontoen
__label__5 ,super tilfreds med mit forbrugslån og deres altid tålmodige og hjælpende personaledog kunne de godt udvide deres kundeservice åbningstider… men det ændre ikke på de 5 stjerne! 
__label__4 ,hurtigt og effektivtgod kundeservice. jeg tror dog jeg har misforstået noget i forhold at trække penge på sin kredit
__label__4 ,de kunne hjælpe hvor andre firmaer ikke kunne
__label__5 ,kan helt klart kun anbefale ferratum bank.
__label__5 ,dejlig nemt og mega hurtig behandlingstid
__label__4 ,super hurtig afgørelse hurtig udbetaling
__label__4 ,man betaler kun renter af de penge man skal brugeud af den kassekredit man har fået og de penge man skal bruge kommer indenfor en ½ time alle dage
__label__5 ,hamrende hurtigt og tilsyneladende reelt nok.
__label__5 ,dejlig nemt 
__label__4 ,der er en god service fra ferratum bank det virket fint på deres hjemme side kan god anbefale dem
__label__5 ,rigtig god service
__label__5 ,god og hurtig service selv jeg kludrede i det. tak.
__label__5 ,effektivhurtigprofessionel.
__label__5 ,det er super hurtigt udbetaling fantastisk service.jeg giver 5 
__label__5 ,super lånemuligheder
__label__5 ,godt at man kan få flere penge ududen at skulle lave en ny ansøgning
__label__5 ,er ret ny kundemen har allerede opleveten fantastisk god service meget bedre end i min bank hvor jeg har været kunde i 12 år. yderst tilfreds. venlig hilsen camilla
__label__5 ,på alle måder tilfreds og glad. “lynhurtig behandling og ekspedition”.
__label__4 ,er meget tilfreds med ferratum bank fik et lån og pengene var allerede på kontoen samme dag
__label__5 ,super en positiv oplevelse vil bestemt anbefale til andre om jer
__label__5 ,helt i orden. jeg ringer inden og fik svar på mit spørgsmål.fremragende at ferratum ikke malkersine kunder men giver en kredit til en rimelig pris
__label__5 ,det gik fint......
__label__5 ,det var nemt og hurtigt at jeg fik svar og fik udbetalt mine penge. 
__label__5 ,en god oplevelse man kan låne og betale lidt af gangen på sin lån og betale ud når man vil os
__label__5 ,meget tilfreds
__label__5 ,en nem hjemmeside og det var nemt at udfylde det som i skal vide.vil sige at jeg er en tilfreds kunde
__label__5 ,bedste service ever. irene satte mig grundigt ind i sagerne og var meget behjælpelig
__label__5 ,god service.......
__label__5 ,der gik ikke mange timer fra ansøgning til udbetaling
__label__5 ,super hurtigt nem løsning funger som en normal bank burde
__label__2 ,hvorfor kan man ikke læse om rente og andre nyttige op lysninger på hjemmesiden hvis man evt låner 10k der står kun mindste betaling intet om hvor meget der der går til renter eller afdrag
__label__5 ,jeg er fuld tilfreds troede godt nok ikke at pengene gik så hurtig indfordi det var meget sent da jeg søgte om et lån. men mange tak for hjælpennu kan min lille bil komme på værksted 
__label__1 ,lige pludselig var næsten alle mine penge væk
__label__4 ,er super tilfreds med måden man låner påsamt den korte ventetid på at få pegene udbetalt:)
__label__5 ,super nemt og hurtigt. efter at blive godkendt gik der kun 2-3 min og pengene var på min konto kan klart anbefale dem.
__label__4 ,hurtig servicedog lidt problemer med it i proceduren.
__label__5 ,hurtigt og nemt lån udbetaling af penge samme dag!
__label__5 ,hurtigt og nemt behandling af ansgøningen
__label__5 ,hurtigtnem kontakt og dejligt simpelt
__label__5 ,hurtig og effektiv sagsbehandling.kan kun anbefale at låne hos ferratum.lene
__label__5 ,det var nemt og hurtigt.. god serviceog jeg ser frem til godt samarbejde.
__label__5 ,det er nok den låne institutioner hvor jeg er blevet mødt med åbent sind og en formidabel rente og afbetalings rate. jeg anbefaler ferratum bank! på højeste niveau.
__label__5 ,en meget god oplevelse! jeg takker
__label__5 ,takdet er godt at have et vist beløb og videhvor meget du skal betaleog det er godt for en ferie.:):):):)
__label__5 ,lynhurtig sags behandling og penge på konto
__label__5 ,hurtigt service og udbetalingstaerkt anbefales herfra
__label__5 ,perfekt behandling super godt jeg er tilfres
__label__5 ,farratum bank er en god bank hurtigt lånhurtigt betjening kan varmt anbefales
__label__5 ,må sige det var hurtigt betjening nemt og enkelt og penge på kontoen bedre kan det vel ikke blive
__label__5 ,hurtig ekspedition og behandling af ansøgningen
__label__5 ,min oplevelse var super god jeg kan ikke være mere tilfreds mvh brian als
__label__5 ,er så glad for at få kassekredit hos ferratum bank da jeg ligger i skilsmisse og vores egen bank gennem 8 år hjælper eksmand men ikke mig pta jeg aldrig har haft minus og ikke står i rki så tak ellers var det gået værre
__label__5 ,nem og simpel hjemmesideselv dem der ikke er god til det at bruge en computer kan finde ud af at udfylde en låne ansøgning.
__label__5 ,jeg har før gjort brug af ferratum og de er altid fleksibleforstående og med rigtig gode lånemuligheder.
__label__5 ,behanlingen er helt i top fra personalet men udbetalingen halter lidt har nu ventet 16. timer på pengene
__label__5 ,kanon god service fremragende virksomhed.
__label__5 ,fuld tilfredshed. venlig og nem betjening.
__label__4 ,syntes oplysningerne til at bruge siden mangle indhold.måtte ringer 3 gange ind før det lykkedes at kommer igennemnåleøjet.
__label__5 ,super god service ! 
__label__5 ,super nem og hurtig behandling. og inden jeg så mig om var pengene på min konto.
__label__5 ,det er hurtigt og nogenlunde nemt at finde ud af hjemmesiden. har man brug for personlig hjælp er det meget flinke og hjælpsommefolk der sidder ved telefonen .
__label__5 ,det har været en god oplevelse har ikke noget at klage over
